Municipality,Region,year,purchase_price_mean,purchase_price_median,sqm_price_mean,sqm_price_median,sqm_mean,no_rooms_mean,%_change_between_offer_and_purchase_mean,nom_interest_rate%_mean,dk_ann_infl_rate%_mean,yield_on_mortgage_credit_bonds%_mean,no_sales,income,population,affordability,sales_per_1000,urban_rural
Skanderborg,Central Jutland,2017,2011809.320441989,1815000.0,14042.984,14171.4287109375,151.62984,4.988950276243094,-2.0331492,0.0,1.15,2.26,181,431629.6666666667,60673.5,30.73632118833623,2.9831804659365293,Urban
Skanderborg,Central Jutland,2018,2173839.5587467365,2050000.0,15567.808,15576.9228515625,143.93994,4.788511749347259,-1.851175,0.0,0.81,2.12,383,443722.6666666667,61423.0,28.502578312031254,6.235449261677222,Urban
Skanderborg,Central Jutland,2019,2184582.1612903224,2095000.0,15446.61,15560.0361328125,148.38441,4.897849462365591,-2.2634408,0.0,0.76,1.35,372,460006.0,62220.75,29.780385469692053,5.978712889188896,Urban
Skanderborg,Central Jutland,2020,2490031.535714286,2411612.0,18036.73,17695.630859375,144.7924,4.756696428571429,-2.3191965,0.0,0.42,1.1,448,485785.0,62956.75,26.933097074691478,7.115996299046567,Urban
Skanderborg,Central Jutland,2021,2641700.5311284047,2512500.0,19701.328,19306.931640625,140.3716,4.597276264591439,-1.6614786,0.0,1.85,1.47,514,504906.0,63653.25,25.628018578240003,8.07500009818823,Urban
Skanderborg,Central Jutland,2022,2784473.323987539,2720000.0,20011.773,19500.0,143.39876,4.7601246105919,-2.8286605,0.11339563,7.7,3.7299998,321,503491.0,64732.5,25.159739719214283,4.958869192445834,Urban
Skanderborg,Central Jutland,2023,2617741.2089041094,2437500.0,18666.828,18479.3662109375,141.4726,4.609589041095891,-3.0239725,2.7681506,3.31,4.79,292,518137.0,65187.25,27.757099385069598,4.479403564347322,Urban
Skanderborg,Central Jutland,2024,2849596.791489362,2575000.0,19824.156,18814.43359375,143.71063,4.753191489361702,-3.06383,3.5308511,1.1300001,4.34,235,527927.6666666666,65337.0,26.630524228454753,3.5967369178260404,Urban
Skive,Central Jutland,2008,1156018.5469255664,825000.0,8852.671,6679.1044921875,136.67314,4.653721682847896,-1.8025889,4.0477347,3.42,6.52,309,270377.3333333333,48349.5,30.541893326130985,6.3909657804113795,Urban
Skive,Central Jutland,2009,1115017.7412935323,840000.0,9081.99,6796.11669921875,133.32338,4.621890547263682,-3.9402986,1.899005,1.3,5.5,201,280077.6666666667,48272.75,30.838799279306265,4.163839847533028,Urban
Skive,Central Jutland,2010,1070274.1970260222,750000.0,8299.345,6479.2900390625,138.85873,4.836431226765799,-3.0892193,0.8048327,2.31,4.53,269,299291.0,48086.0,36.062002483328506,5.594143825645718,Urban
Skive,Central Jutland,2011,848384.8584070796,680000.0,7360.891,6091.387939453125,128.15929,4.601769911504425,-3.8230088,1.0132743,2.76,4.75,226,306649.0,47872.75,41.65922304786201,4.720848499407283,Urban
Skive,Central Jutland,2012,907417.2791878172,695000.0,7547.6587,5818.181640625,134.4061,4.746192893401015,-4.969543,0.44162437,2.4,3.66,197,314691.0,47529.0,41.693856665776366,4.144837888447053,Urban
Skive,Central Jutland,2013,1023091.3463414634,720000.0,8543.72,6345.177734375,133.50732,4.692682926829268,-4.780488,0.0,0.78999996,3.48,205,320163.0,47195.25,37.47348929974297,4.34365746552884,Urban
Skive,Central Jutland,2014,988539.2880658436,650000.0,8071.5283,5960.828125,130.51852,4.617283950617284,-3.9547324,0.0,0.56,3.0599997,243,324647.0,46871.0,40.22125524852586,5.184442405751957,Urban
Skive,Central Jutland,2015,1022910.8188679244,662500.0,7658.8086,6060.60595703125,134.63019,4.611320754716981,-3.3811321,0.0,0.45,2.78,265,332729.3333333333,46633.5,43.44400685680189,5.682610140778625,Urban
Skive,Central Jutland,2016,1185615.1937716263,700000.0,10096.055,6370.9677734375,129.66782,4.660899653979238,-4.33564,0.0,0.25,2.55,289,338437.6666666667,46648.0,33.52177327348818,6.19533527696793,Urban
Skive,Central Jutland,2017,1197410.3465909092,710500.0,10098.415,7091.165283203125,127.982956,4.6477272727272725,-4.1079545,0.0,1.15,2.26,176,350195.3333333333,46578.75,34.67824736192098,3.7785470842390576,Urban
Skive,Central Jutland,2018,1024893.0207253884,710000.0,8480.478,6761.92431640625,129.6658,4.676165803108808,-4.199482,0.0,0.81,2.12,386,356318.0,46448.25,42.01626370589017,8.310323855042979,Urban
Skive,Central Jutland,2019,1130473.4279069768,765000.0,8842.497,6802.061767578125,134.31163,4.7046511627906975,-3.983721,0.0,0.76,1.35,430,368885.3333333333,46109.25,41.71732637662567,9.325677602650227,Urban
Skive,Central Jutland,2020,1078763.803773585,790000.0,9459.815,7635.5859375,124.350945,4.486792452830189,-3.8660378,0.0,0.42,1.1,530,391148.6666666667,45735.5,41.348447793816966,11.588372270992991,Urban
Skive,Central Jutland,2021,1271347.3094812164,865000.0,10271.587,8448.275390625,124.75671,4.456171735241503,-2.6350627,0.0,1.85,1.47,559,401989.0,45289.25,39.13601666422141,12.342884900942275,Urban
Skive,Central Jutland,2022,1328249.3586206897,895000.0,11033.644,7843.13720703125,128.36092,4.510344827586207,-2.770115,0.11954023,7.7,3.73,435,409094.0,45191.75,37.07696206257878,9.62565069951927,Urban
Skive,Central Jutland,2023,1291716.3279445728,890000.0,10390.277,7779.6611328125,130.58429,4.561200923787529,-3.265589,2.847113,3.31,4.79,433,416918.0,44951.75,40.1257829796068,9.632550456878764,Urban
Skive,Central Jutland,2024,1351574.77,925000.0,10829.729,8858.39599609375,129.51,4.586666666666667,-4.1633334,3.51,1.13,4.34,300,428346.3333333333,44582.25,39.55282106628276,6.7291354743199365,Urban
Slagelse,Zealand Region,2008,1513302.6175438596,1300000.0,12437.997,11734.6943359375,125.01755,4.28421052631579,-1.8561404,4.0561404,3.42,6.52,285,272629.3333333333,77501.25,21.91907051700795,3.6773600425799584,Urban
Slagelse,Zealand Region,2009,1501501.5677655677,1210000.0,14531.904,9895.8330078125,120.86447,4.26007326007326,-3.985348,1.7509158,1.3,5.5,273,282493.0,77463.75,19.439503591545883,3.524229074889868,Urban
Slagelse,Zealand Region,2010,1243930.76,901000.0,11722.438,8521.1640625,117.49333,4.09,-3.86,0.8208333,2.31,4.53,300,301587.3333333333,77471.0,25.72735580545048,3.8724167753094707,Urban
Slagelse,Zealand Region,2011,1485411.941666667,1082500.0,11702.859,8865.4892578125,134.3125,4.608333333333333,-4.9041667,0.9875,2.76,4.75,240,307157.3333333333,77431.0,26.246350001596472,3.0995337784608235,Urban
Slagelse,Zealand Region,2012,1211908.222614841,860000.0,10599.12,7500.0,124.798584,4.226148409893993,-4.8833923,0.4337456,2.4,3.66,283,313718.3333333333,77248.0,29.598526418545436,3.6635252692626348,Urban
Slagelse,Zealand Region,2013,1184224.029962547,885000.0,9782.267,7652.173828125,128.43446,4.292134831460674,-4.367041,0.0,0.79,3.48,267,323366.0,77103.75,33.056345732538276,3.462866592091824,Urban
Slagelse,Zealand Region,2014,1232212.719512195,937898.0,12098.092,7935.196044921875,123.106705,4.210365853658536,-4.356707,0.0,0.56,3.06,328,326274.3333333333,77091.5,26.969073580638444,4.254684368575004,Urban
Slagelse,Zealand Region,2015,1360437.1395348837,1000000.0,11552.96,8131.8681640625,131.84238,4.364341085271318,-4.5478034,0.0,0.45,2.78,387,332271.6666666667,77497.5,28.760738950595062,4.993709474499178,Urban
Slagelse,Zealand Region,2016,1844875.7750611247,1125000.0,13907.369,8928.5712890625,135.7017,4.447432762836185,-3.6625917,0.0,0.25,2.55,409,337867.0,78398.0,24.294099049216282,5.21696982065869,Urban
Slagelse,Zealand Region,2017,1342232.3251028806,1100000.0,10538.313,8888.888671875,134.93416,4.42798353909465,-3.563786,0.0,1.15,2.26,243,346804.6666666667,78865.0,32.9089358673126,3.081214734039181,Urban
Slagelse,Zealand Region,2018,1407886.700348432,1100000.0,12324.208,9613.248046875,123.28745,4.2456445993031355,-3.336237,0.0,0.81,2.12,574,354388.3333333333,78988.0,28.75546512468252,7.266926621765331,Urban
Slagelse,Zealand Region,2019,1437532.7371794872,1212500.0,12645.824,9485.90478515625,127.16506,4.278846153846154,-2.7964745,0.0,0.76,1.35,624,363006.6666666667,79051.5,28.705655453267948,7.893588356957174,Urban
Slagelse,Zealand Region,2020,1569591.4537607892,1201000.0,12666.334,10000.0,129.40567,4.415536374845869,-2.5326757,0.0,0.42,1.1,811,376554.0,79127.5,29.728728138702166,10.249281223342075,Urban
Slagelse,Zealand Region,2021,1721888.977949283,1355000.0,14087.371,11111.111328125,128.086,4.338478500551268,-1.615215,0.0,1.85,1.47,907,397222.0,79402.0,28.197028388050548,11.422886073398656,Urban
Slagelse,Zealand Region,2022,1695424.471669219,1295000.0,14963.144,10912.4091796875,124.424194,4.2756508422664625,-2.790199,0.12940276,7.7000003,3.73,653,402405.3333333333,79799.5,26.8931003626867,8.18300866546783,Urban
Slagelse,Zealand Region,2023,1514159.263843648,1250000.0,12704.51,10096.89208984375,126.460915,4.343648208469055,-3.9674268,2.8108306,3.31,4.79,614,408623.3333333333,79768.75,32.16364372442017,7.6972498628849015,Urban
Slagelse,Zealand Region,2024,1573607.2863436122,1250000.0,12286.51,10094.67041015625,131.18282,4.405286343612334,-3.678414,3.5047355,1.13,4.34,454,419665.6666666667,80142.5,34.15662109636233,5.664909380166578,Urban
Solrød,Zealand Region,2008,3036137.119402985,2500000.0,20509.656,20120.966796875,145.68657,4.835820895522388,-4.19403,4.067164,3.42,6.52,67,357586.6666666667,20721.0,17.43503970357507,3.2334346797934463,Rural
Solrød,Zealand Region,2009,2501766.013333333,2352000.0,17655.096,17073.169921875,145.50667,4.76,-7.7466664,1.76,1.3,5.5,75,342208.0,20806.0,19.382958891868952,3.6047294049793326,Rural
Solrød,Zealand Region,2010,2574508.692982456,2325000.0,18455.283,17428.482421875,140.55263,4.684210526315789,-3.8070176,0.8135965,2.31,4.53,114,381251.3333333333,20890.25,20.65811363246683,5.457091226768468,Rural
Solrød,Zealand Region,2011,2809739.108433735,2400000.0,17792.11,17171.716796875,154.40964,5.0120481927710845,-6.879518,0.9879518,2.76,4.75,83,402115.3333333333,21040.25,22.60076704411862,3.944820047290312,Rural
Solrød,Zealand Region,2012,2430565.9814814813,2087500.0,16358.027,16275.39599609375,156.93518,4.888888888888889,-3.7592592,0.44444445,2.4,3.66,108,414885.0,21132.0,25.362777552574038,5.110732538330494,Rural
Solrød,Zealand Region,2013,2388153.3913043477,2200000.0,16798.25,16527.7783203125,145.57971,4.7101449275362315,-4.7391305,0.0,0.79,3.48,138,421262.6666666667,21213.75,25.07777099797102,6.505214778150964,Rural
Solrød,Zealand Region,2014,2780082.0625,2297500.0,18560.605,18255.14453125,148.48125,4.8375,-3.14375,0.0,0.56,3.06,160,440775.0,21445.5,23.74787890804206,7.460772656268215,Rural
Solrød,Zealand Region,2015,2820667.080188679,2587500.0,20408.734,20343.4677734375,137.94812,4.523584905660377,-2.6650944,0.0,0.44999996,2.78,212,453185.6666666667,21641.25,22.20547666830616,9.796106971639807,Rural
Solrød,Zealand Region,2016,2701007.55450237,2495000.0,20666.145,20754.716796875,133.57346,4.388625592417061,-2.3364928,0.0,0.25,2.55,211,464793.6666666667,21924.75,22.490583834898413,9.623826953557053,Rural
Solrød,Zealand Region,2017,3144691.793548387,2995000.0,23085.074,22740.962890625,137.10323,4.535483870967742,-1.7935483,0.0,1.15,2.26,155,473139.6666666667,22252.25,20.495479748805078,6.965587749553416,Rural
Solrød,Zealand Region,2018,3262362.9060150376,3000000.0,24300.934,23839.435546875,134.6015,4.586466165413534,-1.3082707,0.0,0.81,2.12,266,482227.0,22687.0,19.84396978321903,11.724776303609998,Rural
Solrød,Zealand Region,2019,3378228.120567376,3007500.0,24497.73,24336.77734375,138.17021,4.588652482269503,-1.8404255,0.0,0.76,1.35,282,511484.6666666667,23170.0,20.878859660330434,12.170910660336643,Rural
Solrød,Zealand Region,2020,3738705.895043732,3505000.0,27616.729,27115.384765625,137.21574,4.446064139941691,-1.8250729,0.0,0.42,1.1,343,527006.0,23311.5,19.08285372970854,14.713767882804623,Rural
Solrød,Zealand Region,2021,4345301.955773956,3791794.0,31433.412,30314.9609375,139.3145,4.481572481572481,-1.0712531,0.0,1.85,1.4700001,407,547092.6666666666,23500.75,17.404813281697407,17.318596215014416,Rural
Solrød,Zealand Region,2022,4468948.014150944,4147500.0,32273.146,31694.3681640625,135.85378,4.476415094339623,-2.3537736,0.104245275,7.6999993,3.73,212,535305.3333333334,23864.5,16.58671061486641,8.883488026147626,Rural
Solrød,Zealand Region,2023,3928964.68401487,3600000.0,30872.316,29411.765625,129.31227,4.379182156133829,-3.4981413,2.9226763,3.31,4.79,269,566898.0,24343.25,18.36266511394869,11.050291148470315,Rural
Solrød,Zealand Region,2024,4093896.0148514854,3842500.0,31553.693,29813.484375,128.74257,4.346534653465347,-2.7772276,3.5220294,1.13,4.34,202,574714.6666666666,24618.75,18.213863799291786,8.205128205128204,Rural
Sorø,Zealand Region,2008,2084502.4215686277,1997500.0,18641.1,17014.0400390625,129.33333,4.323529411764706,-2.6470587,4.0637255,3.42,6.52,102,281077.3333333333,29253.5,15.078366262362914,3.486762267762832,Rural
Sorø,Zealand Region,2009,1878943.3055555555,1700000.0,13672.128,12458.05517578125,142.5,4.430555555555555,-7.2222223,1.8000001,1.3,5.5,72,298019.6666666667,29483.75,21.797606536938996,2.4420231483444272,Rural
Sorø,Zealand Region,2010,1780533.9722222222,1650000.0,12711.702,12576.25830078125,144.06482,4.675925925925926,-5.0185184,0.8310185,2.31,4.53,108,318542.3333333333,29528.5,25.05898370913142,3.657483448194118,Rural
Sorø,Zealand Region,2011,2049568.4574468085,1387500.0,12835.195,11702.23583984375,158.34042,4.797872340425532,-5.87234,1.0212766,2.76,4.75,94,326210.3333333333,29453.25,25.41530014412195,3.191498391518763,Rural
Sorø,Zealand Region,2012,1525563.429906542,1360000.0,12844.229,11013.513671875,128.0841,4.177570093457944,-4.53271,0.39719626,2.4,3.6599998,107,334117.0,29332.0,26.01300552956507,3.6478930860493657,Rural
Sorø,Zealand Region,2013,1578998.0849056605,1325000.0,12480.132,11265.43212890625,138.70755,4.311320754716981,-5.575472,0.0,0.7900001,3.48,106,345586.0,29273.0,27.690893012990568,3.621084275612339,Rural
